IDENTIFIER,time,system,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Phosphatidylinositol_16:0_20:4,835.2,Taguchi_12,12.785874987009441,-5.133313798322423,12.785874987009441,0.02348544585545409,0.015158956485618862,859.0880000000011,779.4560000000007,858.5258292180004,342,0,0.4722759643417026,-0.46162817342889284,0.4722759643417026,0.46162817342889284,0.5254237288135594,0.9491525423728814,1.4576271186440677,2.536189393385112,1222.120373107773,43.56621010779542,36.033263550441355,36.92769074144127,28.428758551597923,22.441104958680935,23.936550073691276,15.555565949648175,16.961694894129828,10.186758595138578,11.171964103257432,6.528075300412196,7.5006231635638505,-2.1900000000000004,2302339532157.5757,54.82760253476501,35.41021070300914,28.11803798769273,354.12469908478033,39.8997744845561,43.23068029100273,6.103966387748303,0.0,0.0,19.761307699035868,18.636568691567277,4.565048284931329,0.0,0.0,158.76795959794248,44.94575136048208,12.841643245852019,6.606881964512918,63.1013914610547,19.761307699035868,0.0,0.0,0.0,210.67495806384366,13.213763929025836,48.60816085467105,0.0,0.0,0.0,0.0,0.0,7.822697123132171,98.30618779612368,32.675342884098704,0.0,167.94719334960556,48.60816085467105,0.0,0.0,0.0,209.50999999999996,75.70283634229982,44.58017123003097,0.0,12.841643245852019,19.26246486877803,38.524929737556064,83.47068109803816,0.0,18.228060320501644,44.22757493355065,18.521220231023733,33.38492932230167,0.0,35.586864199805085,50.070569910215255,0.0,-1.1920864376455715,0.0,27.54615876929835,3.2091002565698448,-5.133313798322423,0.7777777777777778,59,6,13,1,0,1,0,0,0,12,6,14,36,1,0,1,1,8.388700000000002,230.2392999999992,0,5,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
Phosphatidylethanolamine_lyso_22:4,139.8,Taguchi_12,11.862746249849277,-4.284331172098526,11.862746249849277,0.05946194636673452,0.060929828123135354,529.6550000000004,481.27100000000024,529.3168395059998,208,0,0.4718584936520371,-0.45740766902891195,0.4718584936520371,0.45740766902891195,0.8611111111111112,1.4166666666666667,2.0,3.7975241679397804,691.6096484739044,26.746583630416033,21.97009342970021,22.864520620700127,17.447018846255133,13.169975843786652,14.665420958796986,8.368504946664642,9.822014270215556,5.020238294661141,6.004460808027819,3.043927141615079,3.809242960637445,-1.54,41890545.33997624,34.46,25.12392113858983,24.1675498694231,217.44946053784858,20.470469428555415,6.103966387748303,0.0,0.0,0.0,13.79200241108402,13.842031507495456,4.565048284931329,0.0,0.0,87.63600616899171,38.524929737556064,12.965578028838586,19.820645893538753,33.14388174382002,13.79200241108402,0.0,0.0,5.733667477162185,90.07756306255106,26.36540229945133,48.60816085467105,0.0,0.0,5.733667477162185,0.0,0.0,7.822697123132171,48.43861297274466,23.143942746226834,0.0,83.97359667480276,48.60816085467105,0.0,0.0,0.0,128.31,33.10973272785816,19.359524466596334,0.0,19.572459993351504,6.4208216229260096,19.26246486877803,44.94575136048208,0.0,12.152040213667762,47.903605002405726,14.994277592674052,25.86990084803625,0.0,21.277419010690757,9.263130624460686,5.189300635783746,-0.5281006232189023,0.0,28.347937505920207,1.1702987259813356,-4.284331172098526,0.6666666666666666,36,4,8,0,0,0,0,0,0,7,3,9,24,0,0,0,0,5.908700000000008,145.38749999999996,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Phosphatidylinositol_18:0_18:2,1327.8,Taguchi_12,12.793622542802451,-5.126392015272126,12.793622542802451,0.006061864204699896,0.014855613257196823,863.1200000000011,779.4560000000007,862.5571293460005,346,0,0.4722759643417026,-0.46162817342889284,0.4722759643417026,0.46162817342889284,0.5254237288135594,0.9491525423728814,1.4406779661016949,2.490615448080499,1134.9090025193573,43.56621010779542,36.55228959842904,37.446716789428955,28.428758551597923,23.141445130158818,24.63689024516916,16.26267273083473,17.668801675316377,10.809094207853427,11.794299715972281,7.046700452468589,8.019248315620246,-1.6700000000000002,2302339883611.52,55.34744287458573,35.87721236244236,28.538335320740174,355.50390514914886,39.8997744845561,43.23068029100273,6.103966387748303,0.0,0.0,19.761307699035868,18.636568691567277,4.565048284931329,0.0,0.0,172.98880890816304,32.10410811463005,12.841643245852019,6.606881964512918,63.1013914610547,19.761307699035868,0.0,0.0,0.0,236.3582445555477,13.213763929025836,24.304080427335524,0.0,0.0,0.0,0.0,0.0,7.822697123132171,98.30618779612368,32.675342884098704,0.0,193.6304798413096,24.304080427335524,0.0,0.0,0.0,209.50999999999996,75.70283634229982,44.58017123003097,0.0,12.841643245852019,12.841643245852019,32.10410811463005,121.99561083559423,0.0,12.152040213667762,25.99951461304901,18.521220231023733,33.43241802678889,0.0,35.622179902543984,50.095864629342415,0.0,-1.1698647230369263,0.0,25.36148708624388,3.256529315612118,-5.126392015272126,0.8666666666666667,59,6,13,1,0,1,0,0,0,12,6,14,38,1,0,1,1,8.836699999999999,230.42729999999915,0,5,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
Phosphatidylethanolamine_lyso_alkenyl_18:1,175.8,Taguchi_12,11.517431125533754,-4.159805560006822,11.517431125533754,0.07950627398495369,0.07804812352484687,463.5960000000002,417.2280000000001,463.30627482199986,184,0,0.4718584742057154,-0.4935169201543893,0.4935169201543893,0.4718584742057154,0.9032258064516129,1.5161290322580645,2.096774193548387,3.592039408930557,486.68715453273535,23.04791301766677,19.459550843664392,20.35397803466431,15.05317199613778,11.935968304139053,13.431413419149386,7.729986871117593,9.183496194668507,4.7799088938075025,5.7641314071741805,2.9589474728227825,3.7242632918451486,-0.6900000000000002,4104099.061321875,30.310000000000002,22.502026983260752,22.299395155297358,189.2073760445869,20.470469428555415,6.103966387748303,0.0,0.0,0.0,7.822697123132171,9.047494323423635,4.565048284931329,0.0,0.0,83.2839936426185,25.33848497561191,6.544756405912575,26.082726341959546,28.349344559748193,7.822697123132171,0.0,0.0,5.733667477162185,96.49838468547708,26.36540229945133,24.490140768922434,0.0,0.0,5.733667477162185,0.0,0.0,7.822697123132171,42.46930768479281,18.349405562155013,0.0,90.39441829772878,24.490140768922434,0.0,0.0,0.0,111.24000000000002,13.926663510880473,14.564987282524509,0.0,26.36540229945133,0.0,12.841643245852019,76.89111830060692,0.0,6.076020106833881,23.599524575070202,14.994277592674052,26.20602513259852,0.0,9.401510669788559,9.248867856084937,5.203218725865932,0.0,0.0,23.538946353551214,1.7001257110065477,-4.159805560006822,0.8260869565217391,31,4,7,0,0,0,0,0,0,6,3,8,23,0,0,0,0,5.617300000000006,126.71750000000006,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
Phosphatidylglyceride_18:0_22:6,1163.4,Taguchi_12,12.579840739470542,-4.639718330453092,12.579840739470542,0.057258005893493946,0.023588881008981464,823.1020000000005,743.4700000000006,822.5410853580004,328,0,0.4719078358362989,-0.4616281734289037,0.4719078358362989,0.4616281734289037,0.543859649122807,0.9649122807017544,1.4210526315789473,4.4251126511265015,1175.7051572192358,41.92209944896656,35.52848605712493,36.42291324812484,27.734712546489835,21.89366644935828,23.389111564368623,14.344975775243306,15.798485098794222,8.888826618386931,9.83954614441854,5.548007834864594,6.33765225451757,-2.5900000000000003,927315668000.7659,54.410000000000004,41.56538357445815,41.375511260994095,345.73356503174955,24.580192300033985,12.71084835226122,6.103966387748303,0.0,0.0,19.761307699035868,18.636568691567277,4.565048284931329,0.0,0.0,176.651218402352,51.36657298340809,12.841643245852019,19.820645893538753,47.78180927653259,19.761307699035868,0.0,0.0,0.0,180.15512612510216,26.427527858051672,72.91224128200658,0.0,0.0,0.0,0.0,0.0,7.822697123132171,65.68053760188586,32.675342884098704,0.0,167.94719334960556,72.91224128200658,0.0,0.0,0.0,148.82,51.78988636807122,24.154061650668154,0.0,19.448525210364938,12.841643245852019,57.787394606334104,70.62903785218613,0.0,12.152040213667762,79.13142262943188,19.10400046415262,32.625778283128085,0.0,34.95612660100314,18.32860637107493,0.0,-1.023889362313711,0.0,47.38062461591048,2.17802737720572,-4.639718330453092,0.6956521739130435,57,3,10,0,0,0,0,0,0,9,3,11,40,0,0,0,0,11.667599999999984,232.65689999999915,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
Phosphatidylglyceride_16:0_20:4,849.6,Taguchi_12,12.543438032116342,-4.6316642959288705,12.543438032116342,0.06394534754464787,0.023962787621162673,771.0260000000009,695.4260000000007,770.5097852300003,308,0,0.4719078358362989,-0.4616281734289037,0.4719078358362989,0.4616281734289037,0.5660377358490566,1.0188679245283019,1.5471698113207548,4.453629042107377,1025.3916665682452,39.09367232422038,33.219084980366446,34.11351217136636,25.734712546489835,20.59400662083616,22.089451735846502,13.664742447594433,15.11825177114535,8.499804173198138,9.450523699229743,5.292569280870785,6.082213700523761,-2.0700000000000003,132997954785.38205,50.93000000000001,38.21398765039529,38.015195301276975,321.6530026385317,24.580192300033985,12.71084835226122,6.103966387748303,0.0,0.0,19.761307699035868,18.636568691567277,4.565048284931329,0.0,0.0,158.76795959794248,44.94575136048208,12.841643245852019,19.820645893538753,47.78180927653259,19.761307699035868,0.0,0.0,0.0,180.15512612510216,26.427527858051672,48.60816085467105,0.0,0.0,0.0,0.0,0.0,7.822697123132171,65.68053760188586,32.675342884098704,0.0,167.94719334960556,48.60816085467105,0.0,0.0,0.0,148.82,51.78988636807122,24.154061650668154,0.0,19.448525210364938,12.841643245852019,44.94575136048208,83.47068109803816,0.0,12.152040213667762,54.82734220209635,19.10400046415262,32.55177634397689,0.0,34.85236984801331,18.291856179485414,0.0,-1.017613755795996,0.0,39.48803651627785,2.270794719526946,-4.6316642959288705,0.7619047619047619,53,3,10,0,0,0,0,0,0,9,3,11,38,0,0,0,0,10.555199999999992,214.37689999999915,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
Phosphatidylglyceride_18:0_20:4,1282.2,Taguchi_12,12.563548620948467,-4.634017675771626,12.563548620948467,0.06411034984033193,0.023658851153857866,799.0800000000006,719.4480000000007,798.5410853580004,320,0,0.4719078358362989,-0.4616281734289037,0.4719078358362989,0.4616281734289037,0.5454545454545454,0.9818181818181818,1.490909090909091,4.411905068095162,1057.1790408323068,40.50788588659347,34.63329854273953,35.527725733739445,26.734712546489835,21.59400662083616,23.089451735846502,14.371849228780981,15.825358552331897,8.999804173198136,9.950523699229743,5.646122671464058,6.435767091117034,-2.0700000000000003,351254617417.8227,52.92999999999999,40.13826703561853,39.94469294481508,334.3828868673249,24.580192300033985,12.71084835226122,6.103966387748303,0.0,0.0,19.761307699035868,18.636568691567277,4.565048284931329,0.0,0.0,171.6096028437945,44.94575136048208,12.841643245852019,19.820645893538753,47.78180927653259,19.761307699035868,0.0,0.0,0.0,192.99676937095418,26.427527858051672,48.60816085467105,0.0,0.0,0.0,0.0,0.0,7.822697123132171,65.68053760188586,32.675342884098704,0.0,180.78883659545758,48.60816085467105,0.0,0.0,0.0,148.82,51.78988636807122,24.154061650668154,0.0,19.448525210364938,12.841643245852019,44.94575136048208,96.31232434389018,0.0,12.152040213667762,54.82734220209635,19.10400046415262,32.60613148239601,0.0,34.92019394439022,18.31505261432131,0.0,-1.01526471636921,0.0,42.328431374663815,2.2850285319250268,-4.634017675771626,0.7727272727272727,55,3,10,0,0,0,0,0,0,9,3,11,40,0,0,0,0,11.335399999999987,223.61089999999916,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
Phosphatidylinositol_18:0_22:6,1142.4,Taguchi_12,12.815512672908376,-5.141367832846642,12.815512672908376,0.030172787506608012,0.014779337221298244,911.1640000000009,827.5000000000006,910.5571293460005,362,0,0.4722759643417026,-0.46162817342889284,0.4722759643417026,0.46162817342889284,0.5079365079365079,0.9047619047619048,1.3492063492063493,2.5078782725322433,1376.761245082758,46.39463723254159,38.34266462719985,39.237091818199765,30.428758551597923,23.740764787203055,25.236209902213396,16.235799277297055,17.641928221778702,10.575781040327373,11.560986548446227,6.783513854406005,7.756061717557659,-2.7100000000000004,16022988826373.125,58.30658649859015,38.54899955568899,30.95296517867991,378.20526147799825,39.8997744845561,43.23068029100273,6.103966387748303,0.0,0.0,19.761307699035868,18.636568691567277,4.565048284931329,0.0,0.0,176.651218402352,51.36657298340809,12.841643245852019,6.606881964512918,63.1013914610547,19.761307699035868,0.0,0.0,0.0,210.67495806384366,13.213763929025836,72.91224128200658,0.0,0.0,0.0,0.0,0.0,7.822697123132171,98.30618779612368,32.675342884098704,0.0,167.94719334960556,72.91224128200658,0.0,0.0,0.0,209.50999999999996,75.70283634229982,44.58017123003097,0.0,12.841643245852019,19.26246486877803,51.36657298340809,70.62903785218613,0.0,18.228060320501644,68.53165536088618,18.521220231023733,33.458931261452875,0.0,35.690620952794916,50.16069170994854,0.0,-1.1983620441632867,0.0,35.3767757322681,3.12493244276772,-5.141367832846642,0.7142857142857143,63,6,13,1,0,1,0,0,0,12,6,14,38,1,0,1,1,9.501099999999996,248.51929999999916,0,5,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
Phosphatidylinositol_20:0_20:4,1698.0,Taguchi_12,12.820163582941644,-5.137677163372279,12.820163582941644,0.023192032974628463,0.014654026049665618,915.1960000000008,827.5000000000006,914.5884294740005,366,0,0.4722759643417026,-0.46162817342889284,0.4722759643417026,0.46162817342889284,0.49206349206349204,0.8888888888888888,1.3650793650793651,2.4779903911574923,1287.7252278673182,46.39463723254159,38.86169067518754,39.75611786618745,30.428758551597923,24.441104958680935,25.936550073691276,16.969779512021272,18.375908456502927,11.186758595138578,12.171964103257434,7.235182081598743,8.207729944750398,-2.1900000000000004,16022989229692.377,58.82644466370663,39.02061402323858,31.380880100984104,379.5844675423668,39.8997744845561,43.23068029100273,6.103966387748303,0.0,0.0,19.761307699035868,18.636568691567277,4.565048284931329,0.0,0.0,184.45124608964653,44.94575136048208,12.841643245852019,6.606881964512918,63.1013914610547,19.761307699035868,0.0,0.0,0.0,236.3582445555477,13.213763929025836,48.60816085467105,0.0,0.0,0.0,0.0,0.0,7.822697123132171,98.30618779612368,32.675342884098704,0.0,193.6304798413096,48.60816085467105,0.0,0.0,0.0,209.50999999999996,75.70283634229982,44.58017123003097,0.0,12.841643245852019,19.26246486877803,38.524929737556064,109.15396758974221,0.0,18.228060320501644,44.22757493355065,18.521220231023733,33.48491720576434,0.0,35.71116948465733,50.17691984747148,0.0,-1.1878646430558537,0.0,33.187674216603035,3.237083274154159,-5.137677163372279,0.7959183673469388,63,6,13,1,0,1,0,0,0,12,6,14,40,1,0,1,1,9.949099999999994,248.70729999999912,0,5,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
Phosphatidylinositol_18:0_22:5,1233.6,Taguchi_12,12.81705231787879,-5.139699777291087,12.81705231787879,0.02724453607881805,0.014706000368228408,913.1800000000009,827.5000000000006,912.5727794100004,364,0,0.4722759643417026,-0.46162817342889284,0.4722759643417026,0.46162817342889284,0.49206349206349204,0.8888888888888888,1.3650793650793651,2.50147278383073,1332.1133744379597,46.39463723254159,38.60217765119369,39.496604842193605,30.428758551597923,24.090934872941997,25.586379987952338,16.616226121428,18.02235506590965,10.875590788781153,11.86079629690001,6.975869505570547,7.948417368722201,-2.45,16022988826373.125,58.566515276630874,38.78472630629509,31.16678849562731,378.8948645101825,39.8997744845561,43.23068029100273,6.103966387748303,0.0,0.0,19.761307699035868,18.636568691567277,4.565048284931329,0.0,0.0,177.34082143453625,51.36657298340809,12.841643245852019,6.606881964512918,63.1013914610547,19.761307699035868,0.0,0.0,0.0,223.5166013096957,13.213763929025836,60.76020106833881,0.0,0.0,0.0,0.0,0.0,7.822697123132171,98.30618779612368,32.675342884098704,0.0,180.78883659545758,60.76020106833881,0.0,0.0,0.0,209.50999999999996,75.70283634229982,44.58017123003097,0.0,12.841643245852019,19.26246486877803,44.94575136048208,89.89150272096417,0.0,18.228060320501644,56.37961514721841,18.521220231023733,33.468020808521125,0.0,35.696084029583815,50.16653229946664,0.0,-1.1940589470564849,0.0,34.2590684470934,3.2162753619048257,-5.139699777291087,0.7551020408163265,63,6,13,1,0,1,0,0,0,12,6,14,39,1,0,1,1,9.725099999999994,248.61329999999916,0,5,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
Phosphatidylinositol_18:1_20:3,924.6,Taguchi_12,12.799399365628739,-5.141871158142347,12.799399365628739,0.02602187286084967,0.014808340935434771,887.1420000000008,803.4780000000006,886.5571293460005,354,0,0.4722759643417026,-0.46161998924960557,0.4722759643417026,0.46161998924960557,0.5081967213114754,0.8852459016393442,1.3770491803278688,2.5256045453569436,1254.8761508095338,44.980423670168506,37.44747711281446,38.341904303814374,29.428758551597923,23.441104958680935,24.936550073691276,16.25076734903557,17.656896293517217,10.669611418728705,11.654816926847559,6.863572339971484,7.83612020312314,-2.1900000000000004,6074712858571.629,56.82700391089951,37.21031608341997,29.7410422388783,366.8545833135736,39.8997744845561,43.23068029100273,6.103966387748303,0.0,0.0,19.761307699035868,18.636568691567277,4.565048284931329,0.0,0.0,165.1887812208685,51.36657298340809,12.841643245852019,6.606881964512918,63.1013914610547,19.761307699035868,0.0,0.0,0.0,223.5166013096957,13.213763929025836,48.60816085467105,0.0,0.0,0.0,0.0,0.0,7.822697123132171,98.30618779612368,32.675342884098704,0.0,180.78883659545758,48.60816085467105,0.0,0.0,0.0,209.50999999999996,75.70283634229982,44.58017123003097,0.0,12.841643245852019,19.26246486877803,25.683286491704038,109.15396758974221,0.0,24.304080427335524,38.15155482671677,18.521220231023733,33.381618438663615,0.0,35.61410604799385,50.11506634451713,0.0,-1.2437223860073487,0.0,30.540111138131714,3.2069137970655976,-5.141871158142347,0.7872340425531915,61,6,13,1,0,1,0,0,0,12,6,14,38,1,0,1,1,9.168899999999997,239.47329999999917,0,5,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
Phosphatidylinositol_lyso_18:0,175.8,Taguchi_12,12.244053200098199,-4.998887350130278,12.244053200098199,0.12559913352772667,0.05134852012950888,600.6830000000001,547.2590000000004,600.3274637659997,238,0,0.4722752189692728,-0.4574158536219161,0.4722752189692728,0.4574158536219161,0.7,1.1,1.525,2.1528000795313993,695.001406663225,29.968044558434507,23.88832416200421,24.782751353004127,19.034911701480578,14.900429470815066,16.3958745858254,10.781498909457445,12.187627853939093,7.237544326989965,8.222749835108823,4.692501963101489,5.665049826253147,-0.6600000000000001,253075044.67009637,37.36541942043722,21.094746626396997,14.99784228576045,237.83331957702367,40.26943892559675,42.72776471423811,0.0,0.0,0.0,13.79200241108402,13.842031507495456,4.565048284931329,0.0,0.0,96.81523992065479,6.4208216229260096,6.4208216229260096,13.213763929025836,58.67651871802354,13.79200241108402,0.0,0.0,0.0,152.38464788074492,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,7.822697123132171,97.44340990301254,23.143942746226834,0.0,109.65688316650682,0.0,0.0,0.0,0.0,203.43999999999997,69.73353105434796,44.89216144079985,0.0,6.4208216229260096,6.4208216229260096,19.26246486877803,70.62903785218613,0.0,0.0,11.447484361402442,9.260610115511867,26.72835520100227,0.0,21.991849262682692,58.275056292294494,0.0,-0.5931557671693579,0.0,5.081315689822257,0.8210222270534748,-4.998887350130278,0.9629629629629629,40,7,12,1,0,1,0,0,0,11,7,13,23,1,0,1,1,2.4723000000000033,147.19610000000006,0,6,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
Phosphatidylserine_18:0_20:3,2063.4,Taguchi_12,12.583473378730368,-4.729823992245072,12.583473378730368,0.047498222651281674,0.023204899147784654,814.0950000000005,733.4550000000006,813.5519843900003,326,0,0.4718853927905722,-0.48002108871600757,0.48002108871600757,0.4718853927905722,0.5535714285714286,0.9821428571428571,1.4821428571428572,4.4473238439901195,1095.6869304931424,41.378129374596554,35.22408974970036,36.118516940700275,27.10739134655201,22.011241171257296,23.506686286267637,14.833735667557258,16.287244991108178,9.404591932584559,10.355311458616168,5.918282097233151,6.696452490712894,-2.3000000000000003,498136212509.8032,53.7,39.52237541700687,38.56827892236389,339.7796689443696,25.207332382355464,12.648722793660879,6.103966387748303,0.0,0.0,25.730612986987722,23.4311058756391,4.565048284931329,0.0,0.0,178.72002749890478,38.524929737556064,12.841643245852019,13.213763929025836,47.46981906576371,25.730612986987722,0.0,0.0,5.733667477162185,205.77628705820587,19.820645893538753,36.45612064100329,0.0,0.0,5.733667477162185,0.0,0.0,7.822697123132171,59.87430797188374,37.46988006817053,0.0,193.6304798413096,36.45612064100329,0.0,0.0,0.0,171.67999999999998,51.09018413290982,23.84207143989927,0.0,19.448525210364938,12.841643245852019,38.524929737556064,115.57478921266822,0.0,12.152040213667762,42.675301988428586,24.837667941314805,32.60476950760563,0.0,45.89321405429699,8.88275447899413,5.326608363394494,-2.4670728569681115,-1.5293597409665807,42.247753107906775,2.743379300203982,-4.729823992245072,0.7954545454545454,56,4,11,0,0,0,0,0,0,9,3,12,41,0,0,0,0,11.618099999999993,226.22349999999915,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
